date,git_url,other_url,release_date,title,url,weight
2019-09-10,,,2019-09-09,TDAPNet: Prototype Network with Recurrent Top-Down Attention for Robust Object Classification under Partial Occlusion,http://arxiv.org/abs/1909.03879,46772.0
2019-09-10,,,2019-09-07,"Pretrained AI Models: Performativity, Mobility, and Change",http://arxiv.org/abs/1909.03290,46272.0
2019-09-10,,,2019-09-07,Recognition Of Surface Defects On Steel Sheet Using Transfer Learning,http://arxiv.org/abs/1909.03258,45650.0
2019-09-10,,,2019-09-09,Expert-Level Atari Imitation Learning from Demonstrations Only,http://arxiv.org/abs/1909.03773,41938.0
2019-09-10,,,2019-09-09,Gaussian Temporal Awareness Networks for Action Localization,http://arxiv.org/abs/1909.03877,36307.0
2019-09-10,,,2019-09-08,MULE: Multimodal Universal Language Embedding,http://arxiv.org/abs/1909.03493,34187.0
2019-09-10,,,2019-09-07,On Need for Topology Awareness of Generative Models,http://arxiv.org/abs/1909.03334,29730.0
2019-09-10,,,2019-09-09,Deep Context-Aware Recommender System Utilizing Sequential Latent Context,http://arxiv.org/abs/1909.03999,28679.0
2019-09-10,,,2019-09-08,Meta-Transfer Networks for Zero-Shot Learning,http://arxiv.org/abs/1909.03360,26341.0
2019-09-10,,,2019-09-07,Multi Pseudo Q-learning Based Deterministic Policy Gradient for Tracking Control of Autonomous Underwater Vehicles,http://arxiv.org/abs/1909.03204,26166.0
2019-09-10,,,2019-09-08,Iterative Spectral Method for Alternative Clustering,http://arxiv.org/abs/1909.03441,24615.0
2019-09-10,,,2019-09-08,Training Effective Ensemble on Imbalanced Data by Self-paced Harmonizing Classification Hardness,http://arxiv.org/abs/1909.03500,21681.0
2019-09-10,,,2019-09-07,On Sample Complexity Upper and Lower Bounds for Exact Ranking from Noisy Comparisons,http://arxiv.org/abs/1909.03194,19272.0
2019-09-10,,,2019-09-09,Forecaster: A Graph Transformer for Forecasting Spatial and Time-Dependent Data,http://arxiv.org/abs/1909.04019,18850.0
2019-09-10,,,2019-09-09,Self-supervised Scale Equivariant Network for Weakly Supervised Semantic Segmentation,http://arxiv.org/abs/1909.03714,18498.0
2019-09-10,,,2019-09-09,Cost-aware Multi-objective Bayesian optimisation,http://arxiv.org/abs/1909.03600,17502.0
2019-09-10,,,2019-09-06,DublinCity: Annotated LiDAR Point Cloud and its Applications,http://arxiv.org/abs/1909.03613,16544.0
2019-09-10,,,2019-09-06,"One Size Does Not Fit All: Multi-Scale, Cascaded RNNs for Radar Classification",http://arxiv.org/abs/1909.03082,16317.0
2019-09-10,,,2019-09-09,Deep Metric Learning with Density Adaptivity,http://arxiv.org/abs/1909.03909,14410.0
2019-09-10,,,2019-09-09,Driver Identification via the Steering Wheel,http://arxiv.org/abs/1909.03953,14087.0
2019-09-10,,,2019-09-09,CBNet: A Novel Composite Backbone Network Architecture for Object Detection,http://arxiv.org/abs/1909.03625,13880.0
2019-09-10,,,2019-09-09,Off-Policy Evaluation in Partially Observable Environments,http://arxiv.org/abs/1909.03739,13832.0
2019-09-10,,,2019-09-09,Robust Multi-Modality Multi-Object Tracking,http://arxiv.org/abs/1909.03850,13791.0
2019-09-10,,,2019-09-09,Hierarchy Parsing for Image Captioning,http://arxiv.org/abs/1909.03918,13271.0
2019-09-10,,,2019-09-09,Combining Learned Representations for Combinatorial Optimization,http://arxiv.org/abs/1909.03978,12847.0
2019-09-10,,,2019-09-07,Multi-Target Multiple Instance Learning for Hyperspectral Target Detection,http://arxiv.org/abs/1909.03316,12525.0
2019-09-10,,,2019-09-07,Graph Convolutional Networks for Temporal Action Localization,http://arxiv.org/abs/1909.03252,12433.0
2019-09-10,,,2019-09-06,Solving Interpretable Kernel Dimension Reduction,http://arxiv.org/abs/1909.03093,11720.0
2019-09-10,,,2019-09-08,Lecture Notes: Optimization for Machine Learning,http://arxiv.org/abs/1909.03550,11314.0
2019-09-10,,,2019-09-08,Compound Domain Adaptation in an Open World,http://arxiv.org/abs/1909.03403,10927.0
2019-09-10,,,2019-09-09,Nearly-Unsupervised Hashcode Representations for Relation Extraction,http://arxiv.org/abs/1909.03881,10820.0
2019-09-10,,,2019-09-09,Unsupervised Domain Adaptation for Depth Prediction from Images,http://arxiv.org/abs/1909.03943,10196.0
2019-09-10,,,2019-09-09,Learning Visual Dynamics Models of Rigid Objects using Relational Inductive Biases,http://arxiv.org/abs/1909.03749,10001.0
2019-09-10,,,2019-09-09,Don't Take the Easy Way Out: Ensemble Based Methods for Avoiding Known Dataset Biases,http://arxiv.org/abs/1909.03683,9971.0
2019-09-10,,,2019-09-07,Transferable Neural Processes for Hyperparameter Optimization,http://arxiv.org/abs/1909.03209,9829.0
2019-09-10,,,2019-09-09,Deep Super-Resolution Network for Single Image Super-Resolution with Realistic Degradations,http://arxiv.org/abs/1909.03748,9694.0
2019-09-10,,,2019-09-09,DensePoint: Learning Densely Contextual Representation for Efficient Point Cloud Processing,http://arxiv.org/abs/1909.03669,9636.0
2019-09-10,,,2019-09-09,Static force field representation of environments based on agents nonlinear motions,http://arxiv.org/abs/1909.04010,8742.0
2019-09-10,,,2019-09-09,Incremental learning of environment interactive structures from trajectories of individuals,http://arxiv.org/abs/1909.03980,8742.0
2019-09-10,,,2019-09-07,Equalizing Recourse across Groups,http://arxiv.org/abs/1909.03166,8279.0
2019-09-10,,,2019-09-07,Adaptive Factorization Network: Learning Adaptive-Order Feature Interactions,http://arxiv.org/abs/1909.03276,7765.0
2019-09-10,,,2019-09-03,Large-Scale Gene Network Causal Inference with Bayes Factors of Covariance Structures (BFCS),http://arxiv.org/abs/1909.03818,6865.0
2019-09-10,,,2019-09-06,Testing Deep Learning Models for Image Analysis Using Object-Relevant Metamorphic Relations,http://arxiv.org/abs/1909.03824,6782.0
2019-09-10,,,2019-09-08,Imitation Learning for Human Pose Prediction,http://arxiv.org/abs/1909.03449,6448.0
2019-09-10,,,2019-09-07,Regularized Anderson Acceleration for Off-Policy Deep Reinforcement Learning,http://arxiv.org/abs/1909.03245,6197.0
2019-09-10,,,2019-09-07,Soft Policy Gradient Method for Maximum Entropy Deep Reinforcement Learning,http://arxiv.org/abs/1909.03198,6197.0
2019-09-10,,,2019-09-09,Learning Task-Specific Generalized Convolutions in the Permutohedral Lattice,http://arxiv.org/abs/1909.03677,5771.0
2019-09-10,,,2019-09-09,Distance-Preserving Graph Embeddings from Random Neural Features,http://arxiv.org/abs/1909.03790,5494.0
2019-09-10,,,2019-09-08,Deep weakly-supervised learning methods for classification and localization in histology images: a survey,http://arxiv.org/abs/1909.03354,5250.0
2019-09-10,,,2019-09-08,Distributionally Robust Optimization with Correlated Data from Vector Autoregressive Processes,http://arxiv.org/abs/1909.03433,5113.0
2019-09-10,,,2019-09-06,Recovery of Future Data via Convolution Nuclear Norm Minimization,http://arxiv.org/abs/1909.03889,4938.0
2019-09-10,,,2019-09-06,Training Deep Neural Networks Using Posit Number System,http://arxiv.org/abs/1909.03831,4891.0
2019-09-10,,,2019-09-06,High Resolution Medical Image Analysis with Spatial Partitioning,http://arxiv.org/abs/1909.03108,4791.0
2019-09-10,,,2019-09-09,Krylov Subspace Method for Nonlinear Dynamical Systems with Random Noise,http://arxiv.org/abs/1909.03634,4701.0
2019-09-10,,,2019-09-08,Deep Workpiece Region Segmentation for Bin Picking,http://arxiv.org/abs/1909.03462,4485.0
2019-09-10,,,2019-09-07,HeteSpaceyWalk: A Heterogeneous Spacey Random Walk for Heterogeneous Information Network Embedding,http://arxiv.org/abs/1909.03228,4422.0
2019-09-10,,,2019-09-08,AtLoc: Attention Guided Camera Localization,http://arxiv.org/abs/1909.03557,4307.0
2019-09-10,,,2019-09-08,When Explainability Meets Adversarial Learning: Detecting Adversarial Examples using SHAP Signatures,http://arxiv.org/abs/1909.03418,4234.0
2019-09-10,,,2019-09-08,Feature-Set-Engineering for Detecting Freezing of Gait in Parkinson's Disease using Deep Recurrent Neural Networks,http://arxiv.org/abs/1909.03428,4122.0
2019-09-10,,,2019-09-09,Saliency based Semi-supervised Learning for Orbiting Satellite Tracking,http://arxiv.org/abs/1909.03656,3846.0
2019-09-10,,,2019-09-09,Balancing Reconstruction Quality and Regularisation in ELBO for VAEs,http://arxiv.org/abs/1909.03765,3801.0
2019-09-10,,,2019-09-09,Scheduling optimization of parallel linear algebra algorithms using Supervised Learning,http://arxiv.org/abs/1909.03947,3732.0
2019-09-10,,,2019-09-07,MultiFC: A Real-World Multi-Domain Dataset for Evidence-Based Fact Checking of Claims,http://arxiv.org/abs/1909.03242,3383.0
2019-09-10,,,2019-09-09,Machine learning for automatic construction of pseudo-realistic pediatric abdominal phantoms,http://arxiv.org/abs/1909.03723,3262.0
2019-09-10,,,2019-09-09,Sparse linear regression with compressed and low-precision data via concave quadratic programming,http://arxiv.org/abs/1909.03705,3176.0
2019-09-10,,,2019-09-07,Scene Recognition with Prototype-agnostic Scene Layout,http://arxiv.org/abs/1909.03234,2991.0
2019-09-10,,,2019-09-09,Transfer Reward Learning for Policy Gradient-Based Text Generation,http://arxiv.org/abs/1909.03622,2973.0
2019-09-10,,,2019-09-08,Quality Estimation for Image Captions Based on Large-scale Human Evaluations,http://arxiv.org/abs/1909.03396,2966.0
2019-09-10,,,2019-09-09,"Joint, Partially-joint, and Individual Independent Component Analysis in Multi-Subject fMRI Data",http://arxiv.org/abs/1909.03676,2965.0
2019-09-10,,,2019-09-09,Parameter Tuning for Self-optimizing Software at Scale,http://arxiv.org/abs/1909.03814,2959.0
2019-09-10,,,2019-09-08,Distributed Word2Vec using Graph Analytics Frameworks,http://arxiv.org/abs/1909.03359,2660.0
2019-09-10,,,2019-09-09,Differentially Private Algorithms for Learning Mixtures of Separated Gaussians,http://arxiv.org/abs/1909.03951,2510.0
2019-09-10,,,2019-09-09,Differential equations as models of deep neural networks,http://arxiv.org/abs/1909.03767,2485.0
2019-09-10,,,2019-09-09,A New Analysis of Differential Privacy's Generalization Guarantees,http://arxiv.org/abs/1909.03577,2455.0
2019-09-10,,,2019-09-09,Unified Underwater Structure-from-Motion,http://arxiv.org/abs/1909.03583,2158.0
2019-09-10,,,2019-09-09,Masking by Moving: Learning Distraction-Free Radar Odometry from Pose Information,http://arxiv.org/abs/1909.03752,2113.0
2019-09-10,,,2019-09-09,A Wide and Deep Neural Network for Survival Analysis from Anatomical Shape and Tabular Clinical Data,http://arxiv.org/abs/1909.03890,2049.0
2019-09-10,,,2019-09-09,Estimation of Personalized Heterogeneous Treatment Effects Using Concatenation and Augmentation of Feature Vectors,http://arxiv.org/abs/1909.03894,2029.0
2019-09-10,,,2019-09-09,Understanding the Effects of Pre-Training for Object Detectors via Eigenspectrum,http://arxiv.org/abs/1909.04021,1853.0
2019-09-10,,,2019-09-09,Learning Fair Rule Lists,http://arxiv.org/abs/1909.03977,1738.0
2019-09-10,,,2019-09-07,Measuring and Relieving the Over-smoothing Problem for Graph Neural Networks from the Topological View,http://arxiv.org/abs/1909.03211,1568.0
2019-09-10,,,2019-09-09,Adaptive Unimodal Cost Volume Filtering for Deep Stereo Matching,http://arxiv.org/abs/1909.03751,1497.0
2019-09-10,,,2019-09-09,Policy Space Identification in Configurable Environments,http://arxiv.org/abs/1909.03984,1439.0
2019-09-10,,,2019-09-06,"A framework for seizure detection using effective connectivity, graph theory and deep modular neural networks",http://arxiv.org/abs/1909.03091,1359.0
2019-09-10,,,2019-09-07,Non-discriminative data or weak model? On the relative importance of data and model resolution,http://arxiv.org/abs/1909.03205,1330.0
2019-09-10,,,2019-09-09,Neural Gaussian Copula for Variational Autoencoder,http://arxiv.org/abs/1909.03569,1284.0
2019-09-10,,,2019-09-08,Back to the Future -- Sequential Alignment of Text Representations,http://arxiv.org/abs/1909.03464,1225.0
2019-09-10,,,2019-09-07,AutoML for Contextual Bandits,http://arxiv.org/abs/1909.03212,1225.0
2019-09-10,,,2019-09-07,A greedy constructive algorithm for the optimization of neural network architectures,http://arxiv.org/abs/1909.03306,1152.0
2019-09-10,,,2019-09-09,Partition Hypergraphs with Embeddings,http://arxiv.org/abs/1909.04016,1112.0
2019-09-10,,,2019-09-06,Machine Learning Approaches for Detecting the Depression from Resting-State Electroencephalogram (EEG): A Review Study,http://arxiv.org/abs/1909.03115,1009.0
2019-09-10,,,2019-09-08,Order-free Learning Alleviating Exposure Bias in Multi-label Classification,http://arxiv.org/abs/1909.03434,911.0
2019-09-10,,,2019-09-09,Evaluating Long-form Text-to-Speech: Comparing the Ratings of Sentences and Paragraphs,http://arxiv.org/abs/1909.03965,831.0
2019-09-10,,,2019-09-09,Communication-Censored Distributed Stochastic Gradient Descent,http://arxiv.org/abs/1909.03631,801.0
2019-09-10,,,2019-09-08,Kernel Node Embeddings,http://arxiv.org/abs/1909.03416,758.0
2019-09-10,,,2019-09-09,Theory of Optimal Bayesian Feature Filtering,http://arxiv.org/abs/1909.03637,723.0
2019-09-10,,,2019-09-09,A Comprehensive Benchmark for Single Image Compression Artifacts Reduction,http://arxiv.org/abs/1909.03647,714.0
2019-09-10,,,2019-09-07,Towards Understanding the Importance of Noise in Training Neural Networks,http://arxiv.org/abs/1909.03172,648.0
2019-09-10,,,2019-09-06,Trading-Off Static and Dynamic Regret in Online Least-Squares and Beyond,http://arxiv.org/abs/1909.03118,648.0
2019-09-10,,,2019-09-07,A Non-Negative Factorization approach to node pooling in Graph Convolutional Neural Networks,http://arxiv.org/abs/1909.03287,628.0
2019-09-10,,,2019-09-09,LCSCNet: Linear Compressing Based Skip-Connecting Network for Image Super-Resolution,http://arxiv.org/abs/1909.03573,546.0
2019-09-10,,,2019-09-07,Deep Reinforcement Learning for Control of Probabilistic Boolean Networks,http://arxiv.org/abs/1909.03331,465.0
2019-09-10,,,2019-09-06,Linear Context Transform Block,http://arxiv.org/abs/1909.03834,439.0
2019-09-10,,,2019-09-08,CUDA: Contradistinguisher for Unsupervised Domain Adaptation,http://arxiv.org/abs/1909.03442,410.0
2019-09-10,,,2019-09-07,Exploring Temporal Differences in 3D Convolutional Neural Networks,http://arxiv.org/abs/1909.03309,390.0
2019-09-10,,,2019-09-09,Training Deep Neural Networks by optimizing over nonlocal paths in hyperparameter space,http://arxiv.org/abs/1909.04013,374.0
2019-09-10,,,2019-09-05,On Learning Disentangled Representations for Gait Recognition,http://arxiv.org/abs/1909.03051,374.0
2019-09-10,,,2019-09-08,Transfer Learning Robustness in Multi-Class Categorization by Fine-Tuning Pre-Trained Contextualized Language Models,http://arxiv.org/abs/1909.03564,356.0
2019-09-10,,,2019-09-08,"Convex Set Disjointness, Distributed Learning of Halfspaces, and LP Feasibility",http://arxiv.org/abs/1909.03547,310.0
2019-09-10,,,2019-09-09,HoughNet: neural network architecture for vanishing points detection,http://arxiv.org/abs/1909.03812,272.0
2019-09-10,,,2019-09-08,New Graph-based Features For Shape Recognition,http://arxiv.org/abs/1909.03482,263.0
2019-09-10,,,2019-09-09,Solving Continual Combinatorial Selection via Deep Reinforcement Learning,http://arxiv.org/abs/1909.03638,215.0
2019-09-10,,,2019-09-08,Anatomy-Aware Self-supervised Fetal MRI Synthesis from Unpaired Ultrasound Images,http://arxiv.org/abs/1909.03483,190.0
2019-09-10,,,2019-09-08,Squeeze-and-Attention Networks for Semantic Segmentation,http://arxiv.org/abs/1909.03402,179.0
2019-09-10,,,2019-09-08,Automatic Image Pixel Clustering based on Mussels Wandering Optimiz,http://arxiv.org/abs/1909.03380,158.0
2019-09-10,,,2019-09-08,Shapley Values of Reconstruction Errors of PCA for Explaining Anomaly Detection,http://arxiv.org/abs/1909.03495,135.0
2019-09-10,,,2019-09-08,Cross Domain Image Matching in Presence of Outliers,http://arxiv.org/abs/1909.03552,125.0
2019-09-10,,,2019-09-08,A Resource-Efficient Embedded Iris Recognition System Using Fully Convolutional Networks,http://arxiv.org/abs/1909.03385,121.0
2019-09-10,,,2019-09-06,DeepInSAR: A Deep Learning Framework for SAR Interferometric Phase Restoration and Coherence Estimation,http://arxiv.org/abs/1909.03120,119.0
2019-09-10,,,2019-09-07,On the clustering of correlated random variables,http://arxiv.org/abs/1909.03332,117.0
2019-09-10,,,2019-09-07,Auto-GNN: Neural Architecture Search of Graph Neural Networks,http://arxiv.org/abs/1909.03184,108.0
2019-09-10,,,2019-09-08,Devign: Effective Vulnerability Identification by Learning Comprehensive Program Semantics via Graph Neural Networks,http://arxiv.org/abs/1909.03496,101.0
2019-09-10,,,2019-09-01,Performance Evaluation of Histogram Equalization and Fuzzy image Enhancement Techniques on Low Contrast Images,http://arxiv.org/abs/1909.03957,88.0
2019-09-10,,,2019-09-09,Deterministic Value-Policy Gradients,http://arxiv.org/abs/1909.03939,79.0
2019-09-10,,,2019-09-08,Local Sampling-based Planning with Sequential Bayesian Updates,http://arxiv.org/abs/1909.03452,79.0
2019-09-10,,,2019-09-09,An Acceleration Framework for High Resolution Image Synthesis,http://arxiv.org/abs/1909.03611,75.0
2019-09-10,,,2019-09-09,Machine Learning Approach for Air Shower Recognition in EUSO-SPB Data,http://arxiv.org/abs/1909.03680,63.0
2019-09-10,,,2019-09-08,L_DMI: An Information-theoretic Noise-robust Loss Function,http://arxiv.org/abs/1909.03388,63.0
2019-09-10,,,2019-09-08,STA: Adversarial Attacks on Siamese Trackers,http://arxiv.org/abs/1909.03413,60.0
2019-09-10,,,2019-09-09,Outlier Detection in High Dimensional Data,http://arxiv.org/abs/1909.03681,58.0
2019-09-10,,,2019-09-08,Story Realization: Expanding Plot Events into Sentences,http://arxiv.org/abs/1909.03480,52.0
2019-09-10,,,2019-09-06,On Data-Selective Learning,http://arxiv.org/abs/1909.03891,43.0
2019-09-10,,,2019-09-09,A Survey on Reproducibility by Evaluating Deep Reinforcement Learning Algorithms on Real-World Robots,http://arxiv.org/abs/1909.03772,35.0
2019-09-10,,,2019-09-09,Sequential Convolutional Recurrent Neural Networks for Fast Automatic Modulation Classification,http://arxiv.org/abs/1909.03050,32.0
2019-09-10,,,2019-09-07,NuClick: From Clicks in the Nuclei to Nuclear Boundaries,http://arxiv.org/abs/1909.03253,23.0
2019-09-10,,,2019-09-09,Partner Approximating Learners (PAL): Simulation-Accelerated Learning with Explicit Partner Modeling in Multi-Agent Domains,http://arxiv.org/abs/1909.03868,15.0
2019-09-10,,,2019-09-09,DNN-based cross-lingual voice conversion using Bottleneck Features,http://arxiv.org/abs/1909.03974,10.0
2019-09-10,,,2019-09-07,Dependency Parsing for Spoken Dialog Systems,http://arxiv.org/abs/1909.03317,8.0
2019-09-10,,,2019-09-08,TorchGAN: A Flexible Framework for GAN Training and Evaluation,http://arxiv.org/abs/1909.03410,5.0
2019-09-10,,,2019-09-09,A Stochastic Quasi-Newton Method with Nesterov's Accelerated Gradient,http://arxiv.org/abs/1909.03621,4.0
2019-09-10,,,2019-09-09,An Adaptive Stochastic Nesterov Accelerated Quasi Newton Method for Training RNNs,http://arxiv.org/abs/1909.03620,4.0
2019-09-10,,,2019-09-08,Learning Geometrically Consistent Mesh Corrections,http://arxiv.org/abs/1909.03471,3.0
2019-09-10,,,2019-09-07,Look and Modify: Modification Networks for Image Captioning,http://arxiv.org/abs/1909.03169,1.0
2019-09-10,,,2019-09-09,MEBF: a fast and efficient Boolean matrix factorization method,http://arxiv.org/abs/1909.03991,0.0
2019-09-10,,,2019-09-09,GAN-Leaks: A Taxonomy of Membership Inference Attacks against GANs,http://arxiv.org/abs/1909.03935,0.0
2019-09-10,,,2019-09-09,Out-of-domain Detection for Natural Language Understanding in Dialog Systems,http://arxiv.org/abs/1909.03862,0.0
2019-09-10,,,2019-09-09,On the Evaluation and Real-World Usage Scenarios of Deep Vessel Segmentation for Funduscopy,http://arxiv.org/abs/1909.03856,0.0
2019-09-10,,,2019-09-09,Crowd Counting on Images with Scale Variation and Isolated Clusters,http://arxiv.org/abs/1909.03839,0.0
2019-09-10,,,2019-09-09,Learning Concepts Definable in First-Order Logic with Counting,http://arxiv.org/abs/1909.03820,0.0
2019-09-10,,,2019-09-09,Optimal Function Approximation with Relu Neural Networks,http://arxiv.org/abs/1909.03731,0.0
2019-09-10,,,2019-09-09,Latent Multi-view Semi-Supervised Classification,http://arxiv.org/abs/1909.03712,0.0
2019-09-10,,,2019-09-09,Estimating Granger Causality with Unobserved Confounders via Deep Latent-Variable Recurrent Neural Network,http://arxiv.org/abs/1909.03704,0.0
2019-09-10,,,2019-09-09,Weakly Supervised Localization Using Background Images,http://arxiv.org/abs/1909.03619,0.0
2019-09-10,,,2019-09-09,Neural Architecture Search in Embedding Space,http://arxiv.org/abs/1909.03615,0.0
2019-09-10,,,2019-09-09,Relevance Matrix Factorization,http://arxiv.org/abs/1909.03601,0.0
2019-09-10,,,2019-09-09,Curve Fitting from Probabilistic Emissions and Applications to Dynamic Item Response Theory,http://arxiv.org/abs/1909.03586,0.0
2019-09-10,,,2019-09-09,Learning to Sample: an Active Learning Framework,http://arxiv.org/abs/1909.03585,0.0
2019-09-10,,,2019-09-09,Extreme Low Resolution Activity Recognition with Spatial-Temporal Attention Transfer,http://arxiv.org/abs/1909.03580,0.0
2019-09-10,,,2019-09-08,A New GNG Graph-Based Hand Gesture Recognition Approach,http://arxiv.org/abs/1909.03534,0.0
2019-09-10,,,2019-09-08,Transformer to CNN: Label-scarce distillation for efficient text classification,http://arxiv.org/abs/1909.03508,0.0
2019-09-10,,,2019-09-08,Autonomous Underwater Vehicle: Electronics and Software Implementation of the Proton AUV,http://arxiv.org/abs/1909.03472,0.0
2019-09-10,,,2019-09-08,Multi-Modal Three-Stream Network for Action Recognition,http://arxiv.org/abs/1909.03466,0.0
2019-09-10,,,2019-09-08,Blind Geometric Distortion Correction on Images Through Deep Learning,http://arxiv.org/abs/1909.03459,0.0
2019-09-10,,,2019-09-08,Dynamic Context Correspondence Network for Semantic Alignment,http://arxiv.org/abs/1909.03444,0.0
2019-09-10,,,2019-09-08,"Localization for Ground Robots: On Manifold Representation, Integration, Re-Parameterization, and Optimization",http://arxiv.org/abs/1909.03423,0.0
2019-09-10,,,2019-09-08,Robust Full-FoV Depth Estimation in Tele-wide Camera System,http://arxiv.org/abs/1909.03375,0.0
2019-09-10,,,2019-09-08,On the connections between algorithmic regularization and penalization for convex losses,http://arxiv.org/abs/1909.03371,0.0
2019-09-10,,,2019-09-07,Concentration of kernel matrices with application to kernel spectral clustering,http://arxiv.org/abs/1909.03347,0.0
2019-09-10,,,2019-09-07,Relationships from Entity Stream,http://arxiv.org/abs/1909.03315,0.0
2019-09-10,,,2019-09-07,On the Optimality of Gaussian Kernel Based Nonparametric Tests against Smooth Alternatives,http://arxiv.org/abs/1909.03302,0.0
2019-09-10,,,2019-09-07,Destination-aware Adaptive Traffic Flow Rule Aggregation in Software-Defined Networks,http://arxiv.org/abs/1909.03059,0.0
2019-09-10,,,2019-09-07,Active learning to optimise time-expensive algorithm selection,http://arxiv.org/abs/1909.03261,0.0
2019-09-10,,,2019-09-07,Mature GAIL: Imitation Learning for Low-level and High-dimensional Input using Global Encoder and Cost Transformation,http://arxiv.org/abs/1909.03200,0.0
2019-09-10,,,2019-09-06,Self Learning from Large Scale Code Corpus to Infer Structure of Method Invocations,http://arxiv.org/abs/1909.03147,0.0
2019-09-10,,,2019-09-06,Differential Equation Units: Learning Functional Forms of Activation Functions from Data,http://arxiv.org/abs/1909.03069,0.0
2019-09-10,,,2019-09-06,Distributed creation of Machine learning agents for Blockchain analysis,http://arxiv.org/abs/1909.03848,0.0
2019-09-10,,,2019-09-06,Compact Autoregressive Network,http://arxiv.org/abs/1909.03830,0.0
2019-09-10,,,2019-09-06,Data Sanity Check for Deep Learning Systems via Learnt Assertions,http://arxiv.org/abs/1909.03835,0.0
2019-09-10,,,2019-09-06,SEdroid: A Robust Android Malware Detector using Selective Ensemble Learning,http://arxiv.org/abs/1909.03837,0.0
2019-09-10,,,2019-09-06,Efficient Automatic Meta Optimization Search for Few-Shot Learning,http://arxiv.org/abs/1909.03817,0.0
2019-09-09,,,2019-09-04,No Press Diplomacy: Modeling Multi-Agent Gameplay,http://arxiv.org/abs/1909.02128,60557.0
2019-09-09,,,2019-09-06,Automated Polysomnography Analysis for Detection of Non-Apneic and Non-Hypopneic Arousals using Feature Engineering and a Bidirectional LSTM Network,http://arxiv.org/abs/1909.02971,45807.0
2019-09-09,,,2019-09-06,Parallel Computation of Graph Embeddings,http://arxiv.org/abs/1909.02977,26991.0
2019-09-09,,,2019-09-06,A Baseline for Few-Shot Image Classification,http://arxiv.org/abs/1909.02729,20836.0
2019-09-09,,,2019-09-06,Show Your Work: Improved Reporting of Experimental Results,http://arxiv.org/abs/1909.03004,19531.0
2019-09-09,,,2019-09-06,RNN Architecture Learning with Sparse Regularization,http://arxiv.org/abs/1909.03011,19070.0
2019-09-09,,,2019-09-05,Semantic Correlation Promoted Shape-Variant Context for Segmentation,http://arxiv.org/abs/1909.02651,16647.0
2019-09-09,,,2019-09-06,One Explanation Does Not Fit All: A Toolkit and Taxonomy of AI Explainability Techniques,http://arxiv.org/abs/1909.03012,14921.0
2019-09-09,,,2019-09-05,Receptive-field-regularized CNN variants for acoustic scene classification,http://arxiv.org/abs/1909.02859,13118.0
2019-09-09,,,2019-09-04,Exploiting Parallel Audio Recordings to Enforce Device Invariance in CNN-based Acoustic Scene Classification,http://arxiv.org/abs/1909.02869,13118.0
2019-09-09,,,2019-09-06,Adaptive Trust Region Policy Optimization: Global Convergence and Faster Rates for Regularized MDPs,http://arxiv.org/abs/1909.02769,12452.0
2019-09-09,,,2019-09-05,Deep Iterative Frame Interpolation for Full-frame Video Stabilization,http://arxiv.org/abs/1909.02641,12046.0
2019-09-09,,,2019-09-06,Coarse2Fine: A Two-stage Training Method for Fine-grained Visual Classification,http://arxiv.org/abs/1909.02680,11340.0
2019-09-09,,,2019-09-06,Quantized Fisher Discriminant Analysis,http://arxiv.org/abs/1909.03037,10995.0
2019-09-09,,,2019-09-05,Knowledge-guided Pairwise Reconstruction Network for Weakly Supervised Referring Expression Grounding,http://arxiv.org/abs/1909.02860,10918.0
2019-09-09,,,2019-09-06,Port-Hamiltonian Approach to Neural Network Training,http://arxiv.org/abs/1909.02702,10425.0
2019-09-09,,,2019-09-06,Video Interpolation and Prediction with Unsupervised Landmarks,http://arxiv.org/abs/1909.02749,10250.0
2019-09-09,,,2019-09-04,Distributionally Robust Language Modeling,http://arxiv.org/abs/1909.02060,9771.0
2019-09-09,,,2019-09-06,Regression Under Human Assistance,http://arxiv.org/abs/1909.02963,8687.0
2019-09-09,,,2019-09-06,Image anomaly detection with capsule networks and imbalanced datasets,http://arxiv.org/abs/1909.02755,8054.0
2019-09-09,,,2019-09-06,Robust Logistic Regression against Attribute and Label Outliers via Information Theoretic Learning,http://arxiv.org/abs/1909.02707,7316.0
2019-09-09,,,2019-09-05,Classification with Costly Features as a Sequential Decision-Making Problem,http://arxiv.org/abs/1909.02564,6288.0
2019-09-09,,,2019-09-06,A new operation mode for depth-focused high-sensitivity ToF range finding,http://arxiv.org/abs/1909.02759,5644.0
2019-09-09,,,2019-09-06,AutoGMM: Automatic Gaussian Mixture Modeling in Python,http://arxiv.org/abs/1909.02688,4923.0
2019-09-09,,,2019-09-06,Optimizing Generalized Rate Metrics through Game Equilibrium,http://arxiv.org/abs/1909.02939,4525.0
2019-09-09,,,2019-09-06,Invisible Backdoor Attacks Against Deep Neural Networks,http://arxiv.org/abs/1909.02742,3712.0
2019-09-09,,,2019-09-05,Bandwidth Embeddings for Mixed-bandwidth Speech Recognition,http://arxiv.org/abs/1909.02667,3610.0
2019-09-09,,,2019-09-05,DeepEvolution: A Search-Based Testing Approach for Deep Neural Networks,http://arxiv.org/abs/1909.02563,3231.0
2019-09-09,,,2019-09-05,TFCheck : A TensorFlow Library for Detecting Training Issues in Neural Network Programs,http://arxiv.org/abs/1909.02562,3231.0
